NUTR_NIAC,NUTR_FDFE,NUTR_VB2,NUTR_ATOC,NUTR_CARB,NUTR_PHOS,NUTR_FIBE,NUTR_VK,NUTR_PROT,NUTR_CALC,NUTR_COPP,FoodCode,Desc,kcal_per_100g,core_score_per_100kcal_x,core_score_per_100g,core_score_per_100kcal_y,core_score_per_100kcal,tags,multiplier,guarded_score_per_100kcal
-0.5465414729642374,-0.094683698806664,-0.0166929209776452,-0.0120890064725683,-0.0010362136077975,-8.751984256575675,-0.0,-0.058841476450766,-0.4831975386019125,-0.2323512317774,-0.0013856989512331,24142210,"Chicken, drumstick, roasted, broiled, or baked, skin eaten",186.0,-10.1988035151859,-18.96977453824578,-10.198803515185904,-10.1988035151859,uncategorized,1.0,-10.1988035151859
-0.306231077542295,-0.134092253721863,-0.0098518257298899,-0.0286046218133797,-0.9299325073963108,-6.4553271208038,-0.0434482476701925,-0.1059610046883337,-0.1934901791000438,-1.9892452929967657,-0.0012618693678852,58106640,"Pizza with extra meat, NS as to type of crust",277.0,-10.19744600083076,-28.246925422301224,-10.197446000830764,-10.19744600083076,uncategorized,1.0,-10.19744600083076
-0.331696718610883,-0.1081767074818152,-0.0101602047206077,-0.0520900819435762,-1.265804936357632,-6.382906316796824,-0.1626373595222071,-0.5109232869213931,-0.2000149128494403,-1.168035921908011,-0.0038169567557108,28315050,"Soup, beef, canned",37.0,-10.196263403868102,-3.7726174594311983,-10.196263403868103,-10.196263403868102,uncategorized,1.0,-10.196263403868102
-0.1330577416389418,-0.1309921585143435,-0.0098281718866009,-0.0332101354280791,-1.1275555602624112,-6.540162794044108,-0.1108407910706901,-0.1809010680965698,-0.1162774825512624,-1.8103515759340736,-0.0018880668444024,58104270,"Gordita, sope, or chalupa with beans and sour cream",187.0,-10.195065546271486,-19.06477257152768,-10.19506554627149,-10.195065546271485,uncategorized,1.0,-10.195065546271485
-0.1295627603409835,-0.1621541107535107,-0.0251689401839556,-0.0384368410922684,-1.4998793429173818,-6.16371310536836,-0.1800131457959471,-0.2104714349969706,-0.1662825537698889,-1.6160326056312757,-0.0030327678837843,73305020,"Squash, winter, souffle",78.0,-10.194747608734328,-7.951903134812779,-10.19474760873433,-10.194747608734328,uncategorized,1.0,-10.194747608734328
-0.4308194874795059,-0.1297910437922594,-0.0144639519916886,-0.0254690718888089,-0.909881060419683,-5.527499488973671,-0.035703023368683,-0.3549963921263998,-0.193143216439114,-2.569962532062165,-0.0012683043200407,27540360,"Turkey and bacon submarine sandwich, with lettuce, tomato and spread",206.0,-10.19299757286202,-20.997575000095768,-10.192997572862026,-10.19299757286202,uncategorized,1.0,-10.19299757286202
-0.6207650142975222,-0.1704784779018976,-0.0123117569891177,-0.0143756836228027,-0.0,-8.590750234577735,-0.0,-0.0368502175752271,-0.4953834414394609,-0.2501002842048402,-0.0012259322913307,21103140,"Beef, steak, strip, lean only eaten",216.0,-10.192241042899932,-22.015240652663874,-10.19224104289994,-10.192241042899932,uncategorized,1.0,-10.192241042899932
-0.6207650142975222,-0.1704784779018976,-0.0123117569891177,-0.0143756836228027,-0.0,-8.590750234577735,-0.0,-0.0368502175752271,-0.4953834414394609,-0.2501002842048402,-0.0012259322913307,21102170,"Beef, steak, sirloin, lean only eaten",216.0,-10.192241042899932,-22.015240652663874,-10.19224104289994,-10.192241042899932,uncategorized,1.0,-10.192241042899932
-0.3820510548528554,-0.1219821158652087,-0.0142547493037803,-0.0509876463468867,-1.381272739194096,-6.426327448203605,-0.1273562392025748,-0.4382543733053805,-0.2161673199008556,-1.0289840264427714,-0.0031103653562905,58403010,"Soup, chicken noodle, canned",42.0,-10.190748077974304,-4.28011419274921,-10.190748077974307,-10.190748077974304,uncategorized,1.0,-10.190748077974304
-0.4992194717244016,-0.0719722461154242,-0.0144341882218351,-0.0235759392282852,-0.0053046531481744,-8.860151576379339,-0.0,-0.0,-0.4159441873213712,-0.2973669434215349,-0.0012794684170805,24130210,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten",218.0,-10.189248673977447,-22.212562109270845,-10.18924867397745,-10.189248673977444,uncategorized,1.0,-10.189248673977444
-0.4992194717244016,-0.0719722461154242,-0.0144341882218351,-0.0235759392282852,-0.0053046531481744,-8.860151576379339,-0.0,-0.0,-0.4159441873213712,-0.2973669434215349,-0.0012794684170805,24132240,"Chicken leg, drumstick and thigh, rotisserie, skin eaten",218.0,-10.189248673977447,-22.212562109270845,-10.18924867397745,-10.189248673977444,uncategorized,1.0,-10.189248673977444
-0.3728889457376415,-0.0808131517607008,-0.0084865484227157,-0.0193753056118169,-2.0081227597054365,-7.0689601930239645,-0.1018849913620598,-0.1610880939717074,-0.0890100729003523,-0.2743957403847391,-0.0033289315705163,58161532,"Rice, brown, with other vegetables, no added fat",105.0,-10.18835473445165,-10.697772471174238,-10.188354734451654,-10.18835473445165,uncategorized,1.0,-10.18835473445165
-0.1572535074101633,-0.1955085955604037,-0.0147265075544421,-0.0097808033136576,-1.7916083460857235,-6.2042638494826265,-0.0707194501341221,-0.0167420459656681,-0.1148083220514159,-1.6102610606111645,-0.0024612948310563,52304010,"Muffin, wheat bran",208.0,-10.188133783000444,-21.191318268640927,-10.188133783000447,-10.188133783000444,cereal_fortified,1.0,-10.188133783000444
-0.023393680292362,-0.3142179503303567,-0.0504880231807007,-0.2471709547675716,-0.1909344625358498,-6.0697263339633345,-0.0,-0.2882582440230388,-0.3768370376061645,-2.6253517684007157,-0.0007589322895116,33000990,"Egg substitute, omelet, scrambled, or fried, NS as to fat added in cooking",107.0,-10.187137387389608,-10.900237004506886,-10.187137387389612,-10.187137387389605,uncategorized,1.0,-10.187137387389605
-0.023393680292362,-0.3142179503303567,-0.0504880231807007,-0.2471709547675716,-0.1909344625358498,-6.0697263339633345,-0.0,-0.2882582440230388,-0.3768370376061645,-2.6253517684007157,-0.0007589322895116,33001035,"Egg substitute, omelet, scrambled, or fried, NS as to type of fat",107.0,-10.187137387389608,-10.900237004506886,-10.187137387389612,-10.187137387389605,uncategorized,1.0,-10.187137387389605
-0.3669176247064922,-0.1069643823117603,-0.0082819293268555,-0.034152932078906,-0.6567137732555731,-5.7442226490138895,-0.0547576933640381,-0.6132702157670353,-0.1899137331279069,-2.4061372170051873,-0.0012174775858732,27550737,"Tuna salad sandwich on wheat, with cheese",232.0,-10.182549627543516,-23.623515135900973,-10.182549627543525,-10.182549627543516,uncategorized,1.0,-10.182549627543516
-0.2899232260089222,-0.119419991505335,-0.0099288703690456,-0.0171142960484017,-0.532392961999707,-6.671594556242113,-0.0438439512008864,-0.16310752041494,-0.2526468579747705,-2.081162364956999,-0.0014035919873202,27510342,"Bacon cheeseburger, 1 medium patty, with condiments, on wheat bun",244.0,-10.182538188708438,-24.845393180448607,-10.182538188708444,-10.182538188708438,uncategorized,1.0,-10.182538188708438
-0.2899232260089222,-0.119419991505335,-0.0099288703690456,-0.0171142960484017,-0.532392961999707,-6.671594556242113,-0.0438439512008864,-0.16310752041494,-0.2526468579747705,-2.081162364956999,-0.0014035919873202,27510343,"Bacon cheeseburger, 1 medium patty, with condiments, on whole wheat bun",244.0,-10.182538188708438,-24.845393180448607,-10.182538188708444,-10.182538188708438,uncategorized,1.0,-10.182538188708438
-0.8200898695759508,-0.2335598747889732,-0.0219495838800754,-0.0881786354469688,-0.305731777293577,-7.442254213912262,-0.0734171261285431,-0.0,-0.3033822316670833,-0.8897685405122788,-0.0034614558814044,41810400,"Breakfast link, pattie, or slice, meatless",255.0,-10.181793309087118,-25.963572938172156,-10.181793309087125,-10.181793309087118,uncategorized,1.0,-10.181793309087118
-2.0140192229816445,-1.5535458152644512,-0.1275984580066339,-0.7792451611505335,-2.25464440096623,-2.97823901785851,-0.097319390334043,-0.0147500197032917,-0.0771169287738901,-0.2815144978003808,-0.0025028845141389,57341200,Cereal (Kellogg's Smart Start Strong),371.0,-10.180495797353746,-37.769639408182414,-10.180495797353752,-10.180495797353744,cereal_fortified,1.0,-10.180495797353744
-0.4267314660083794,-0.2204676766252338,-0.0154068678140363,-0.0087765620761034,-0.539502066833531,-7.466655047400499,-0.0986488902019944,-0.448545681141085,-0.4505744088386687,-0.5018405702733189,-0.0030676443434216,27430410,"Lamb or mutton stew with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",122.0,-10.18021688155627,-12.41986459549866,-10.180216881556277,-10.18021688155627,uncategorized,1.0,-10.18021688155627
-0.5845206655467929,-0.0826897996970886,-0.0217263799764236,-0.0394173727527855,-0.0,-8.48089848332639,-0.0,-0.166737110841756,-0.5638236171945396,-0.2374578522560242,-0.0016683456588834,24144220,"Chicken, drumstick, fried, no coating, skin not eaten, NS as to type of fat added in cooking",182.0,-10.178939627250688,-18.525670121596253,-10.178939627250688,-10.178939627250683,uncategorized,1.0,-10.178939627250683
-0.5845206655467929,-0.0826897996970886,-0.0217263799764236,-0.0394173727527855,-0.0,-8.48089848332639,-0.0,-0.166737110841756,-0.5638236171945396,-0.2374578522560242,-0.0016683456588834,24147220,"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating not eaten, NS as to type of fat added in cooking",182.0,-10.178939627250688,-18.525670121596253,-10.178939627250688,-10.178939627250683,uncategorized,1.0,-10.178939627250683
-0.5845206655467929,-0.0826897996970886,-0.0217263799764236,-0.0394173727527855,-0.0,-8.48089848332639,-0.0,-0.166737110841756,-0.5638236171945396,-0.2374578522560242,-0.0016683456588834,24144200,"Chicken, drumstick, fried, no coating, NS as to skin eaten, fat added in cooking",182.0,-10.178939627250688,-18.525670121596253,-10.178939627250688,-10.178939627250683,uncategorized,1.0,-10.178939627250683
-0.5845206655467929,-0.0826897996970886,-0.0217263799764236,-0.0394173727527855,-0.0,-8.48089848332639,-0.0,-0.166737110841756,-0.5638236171945396,-0.2374578522560242,-0.0016683456588834,24147260,"Chicken, drumstick, coated, baked or fried, prepared skinless, coating not eaten, NS as to type of fat added in cooking",182.0,-10.178939627250688,-18.525670121596253,-10.178939627250688,-10.178939627250683,uncategorized,1.0,-10.178939627250683
-0.1477039416641434,-0.0974977248201488,-0.0117365802630856,-0.032602677712192,-0.6501742209310314,-8.43455477576723,-0.0042860272808558,-0.0701571449989902,-0.1360827076072694,-0.5886975920513933,-0.0027611767300125,32202060,Egg and sausage on biscuit,312.0,-10.176254569826352,-31.749914257858237,-10.176254569826355,-10.176254569826352,uncategorized,1.0,-10.176254569826352
-0.0067194346378254,-0.1094219069923972,-0.0401670550065699,-0.0623956736950031,-0.2974231245345159,-8.131153524840352,-0.0192408706708926,-0.2040017440585418,-0.2689512994111366,-1.0363867892229353,-0.0003556085610536,32103050,"Egg Salad, made with any type of fat free dressing",139.0,-10.176217031631223,-14.144941673967407,-10.176217031631229,-10.176217031631223,uncategorized,1.0,-10.176217031631223
-0.8470225329177357,-0.0441946923691332,-0.0130530407868918,-0.0329029655332253,-0.0,-8.566344694138593,-0.0,-0.0129551546162908,-0.5215433959005019,-0.1313026492075411,-0.0008091153122782,24122130,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw",192.0,-10.17012824078219,-19.526646222301817,-10.170128240782198,-10.170128240782187,uncategorized,1.0,-10.170128240782187
-0.224669794834943,-0.1622847297149922,-0.0143029683289094,-0.0034069018240874,-1.045591340948089,-6.632627164580596,-0.0759795745242634,-0.0836667439946635,-0.1881349268121083,-1.735241244592128,-0.0017171967949839,58102430,"Burrito, pork, with beans, cheese",220.0,-10.167622586949763,-22.368769691289497,-10.167622586949769,-10.167622586949763,uncategorized,1.0,-10.167622586949763
-0.1423336938424073,-0.0974531034357917,-0.0075669801663141,-0.157119540645026,-1.7251942882603712,-6.1425561953957,-0.2543664016681862,-0.1676284353829628,-0.0534889723795595,-1.409260731867274,-0.0051425194551125,75222020,"Parsnips, cooked",92.0,-10.162110862498706,-9.349141993498812,-10.16211086249871,-10.162110862498706,uncategorized,1.0,-10.162110862498706
-0.1750059584982782,-0.0993330642424259,-0.0069108069956877,-0.0343887483390681,-1.0818523881584723,-6.43365674501953,-0.0561250579697478,-0.1379865811393543,-0.1637265574517429,-1.9715934813228284,-0.001456085419309,58106505,"Pizza with meat, prepared from frozen, thick crust",274.0,-10.162035474556443,-27.84397720028467,-10.16203547455645,-10.162035474556443,uncategorized,1.0,-10.162035474556443
-0.944209080391702,-1.3123075989597253,-0.0608666382776743,-0.0272073424359207,-2.180125482372687,-1.7053471404556697,-0.1863367926037673,-0.040776880103735,-0.0583672609182638,-3.640804137277019,-0.0012154817209783,57201900,Cereal (General Mills Dora The Explorer),366.0,-10.15756383551714,-37.17668363799276,-10.157563835517148,-10.15756383551714,cereal_fortified,1.0,-10.15756383551714
-0.1413337989727368,-0.1268729082465968,-0.0135291894445269,-0.1656617490742245,-0.7609424853261025,-4.376419930822619,-0.1892321478717504,-2.6563444574746313,-0.0914092662399844,-1.6308426079470342,-0.0037638434423648,75403200,"Green beans, cooked, Szechuan-style",106.0,-10.156352384862572,-10.765733527954332,-10.15635238486258,-10.156352384862572,uncategorized,1.0,-10.156352384862572
-0.4071288217738855,-1.149446861037544,-0.0249904370620835,-0.045026013850943,-1.7519183758293635,-6.033950724202711,-0.1920140221823436,-0.0459210403629754,-0.0958570015849948,-0.4063167694158636,-0.0032590938452607,57106050,Cereal (Post Great Grains Banana Nut Crunch),390.0,-10.155829161147969,-39.60773372847709,-10.155829161147972,-10.155829161147969,cereal_fortified,1.0,-10.155829161147969
-0.4365059602861972,-0.3489392256721115,-0.027965489093284,-0.0356913524428207,-1.606954749056459,-5.4067658819020705,-0.1085793577816824,-0.0722831190898687,-0.0746641270849109,-2.0315838470793177,-0.0020520220507197,56203150,"Oatmeal, instant, fruit flavored, NS as to fat",117.0,-10.151985131539444,-11.877822603901151,-10.151985131539448,-10.151985131539444,uncategorized,1.0,-10.151985131539444
-0.2640969517308085,-0.0441659385029204,-0.0112826283583249,-0.171687712612879,-2.040340325257037,-3.199313880463432,-0.0,-0.0343088232596942,-0.0342009147104802,-4.3465704565255,-0.0034089372404451,92102080,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk",58.0,-10.149376568661522,-5.886638409823686,-10.149376568661529,-10.149376568661522,tea_coffee,1.0,-10.149376568661522
-0.4363463019247173,-0.3489392256721115,-0.027965489093284,-0.0320307009102237,-1.606954749056459,-5.4067658819020705,-0.1085793577816824,-0.0722831190898687,-0.0746641270849109,-2.0315838470793177,-0.0020520220507197,56203160,"Oatmeal, instant, fruit flavored, fat added",117.0,-10.148164821645366,-11.873352841325085,-10.148164821645372,-10.148164821645366,uncategorized,1.0,-10.148164821645366
-0.2233301160381612,-0.1266580969733751,-0.0119430488740509,-0.019511272668742,-0.7756542420714755,-5.7729841576362375,-0.0267448102325407,-0.227734344614904,-0.1898881555207516,-2.769110346715991,-0.0011298191996903,27510175,"Cheeseburger, 1 small patty, with condiments, on bun, from fast food / restaurant (Wendy's Jr. Cheeseburger Deluxe)",225.0,-10.14468841054592,-22.82554892372833,-10.144688410545928,-10.14468841054592,uncategorized,1.0,-10.14468841054592
-0.3428117445261561,-0.4454999014207624,-0.0283968128423133,-0.0207376632770539,-0.0,-8.634583742781475,-0.0,-0.0334273712787139,-0.4368077603483693,-0.1992893964256751,-0.0026235920150913,23335100,Raccoon,253.0,-10.14417798491561,-25.6647703018365,-10.144177984915611,-10.14417798491561,uncategorized,1.0,-10.14417798491561
-0.2419000979304838,-0.1375368823178193,-0.0124748524030429,-0.0089827229302401,-0.8091020118925305,-5.887206017985181,-0.0201932292024216,-0.0600980058441624,-0.2067372019186035,-2.7554672922863475,-0.0009952266440225,27510140,"Cheeseburger slider, from fast food",298.0,-10.140693541354857,-30.219266753237484,-10.14069354135486,-10.140693541354857,uncategorized,1.0,-10.140693541354857
-0.135020555382101,-0.1488663321907646,-0.0339531727602895,-0.1070740573284621,-0.6052578220703627,-5.91898580755595,-0.2697941383107177,-6.982146487937782,-0.0742866021950308,-6.002406820916168,-0.0035926268411207,72203090,"Broccoli, chinese, cooked, NS as to form, made with butter",57.0,-20.28138442348875,-11.560389121388596,-20.281384423488767,-20.28138442348875,oil_fat_sauce,0.5,-10.140692211744375
-0.135020555382101,-0.1488663321907646,-0.0339531727602895,-0.1070740573284621,-0.6052578220703627,-5.91898580755595,-0.2697941383107177,-6.982146487937782,-0.0742866021950308,-6.002406820916168,-0.0035926268411207,72203170,"Broccoli, chinese, cooked, from frozen, made with butter",57.0,-20.28138442348875,-11.560389121388596,-20.281384423488767,-20.28138442348875,oil_fat_sauce,0.5,-10.140692211744375
-0.135020555382101,-0.1488663321907646,-0.0339531727602895,-0.1070740573284621,-0.6052578220703627,-5.91898580755595,-0.2697941383107177,-6.982146487937782,-0.0742866021950308,-6.002406820916168,-0.0035926268411207,72203130,"Broccoli, chinese, cooked, from fresh, made with butter",57.0,-20.28138442348875,-11.560389121388596,-20.281384423488767,-20.28138442348875,oil_fat_sauce,0.5,-10.140692211744375
-0.1909208774079786,-0.1648103955164125,-0.0077806360768924,-0.0094477109407466,-1.6155789220396064,-6.698028792521035,-0.1868203655949535,-0.1902121524838932,-0.224395141765594,-0.847398610011694,-0.0051921838221066,41602090,"Split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",68.0,-10.140585788180916,-6.895598335963024,-10.140585788180918,-10.140585788180916,uncategorized,1.0,-10.140585788180916
-0.2248340454562986,-0.1354301442126436,-0.0114581446557721,-0.0193084365674276,-0.8632033069336494,-6.332829651313757,-0.0416517536408421,-0.114175264290458,-0.1759772916685654,-2.2199065226207986,-0.000902929278441,58104730,"Quesadilla, beef or pork",305.0,-10.139677490638654,-30.926016346447913,-10.139677490638658,-10.139677490638654,uncategorized,1.0,-10.139677490638654
-0.3528360708934508,-0.0790200670103216,-0.0099793204528111,-0.1024786042242363,-0.4073920495377336,-7.963957299007686,-0.017217688990906,-0.2434012225247838,-0.2974824692702763,-0.6646441887538074,-0.0011819460511782,26111140,"Croaker, coated, fried",233.0,-10.13959092671719,-23.625246859251067,-10.139590926717196,-10.13959092671719,uncategorized,1.0,-10.13959092671719
-0.1272279745202867,-0.1263346595449446,-0.0099234753715619,-0.0342636983451079,-0.9741915133089862,-5.980866113725854,-0.0607836596194107,-0.0976865767721477,-0.1589696782500838,-2.566847425962695,-0.002002861308542,58106514,"Pizza with pepperoni, from frozen, medium crust",275.0,-10.13909763672962,-27.882518501006476,-10.139097636729629,-10.13909763672962,uncategorized,1.0,-10.13909763672962
-0.8456582974260223,-0.0442269411804106,-0.0130001555387681,-0.0331278851402977,-0.0,-8.527754276051951,-0.0,-0.0137424844548499,-0.5205719338528894,-0.1392823682201541,-0.0008192749721511,24123110,"Chicken breast, stewed, skin eaten",181.0,-10.138183616837496,-18.35011234647588,-10.1381836168375,-10.138183616837496,uncategorized,1.0,-10.138183616837496
-0.531225680930422,-0.0407325439903258,-0.0086097795531913,-0.1195597247907917,-0.5754830132068426,-8.225926212409032,-0.0283513889390891,-0.1371140604477534,-0.2536854475494141,-0.2163411645701233,-0.0008483624732657,24198742,"Chicken tenders or strips, breaded, from restaurant",283.0,-10.137877378860251,-28.69019298217452,-10.137877378860257,-10.137877378860251,uncategorized,1.0,-10.137877378860251
-0.4419421327892708,-0.1671303746031244,-0.0190171130813904,-0.0151470617684166,-1.2532523389761068,-4.155561133426782,-0.0521849955756892,-0.1553101852926648,-0.1872002787548873,-3.6892841923679858,-0.0017395082190355,27520155,"Bacon, lettuce, and tomato submarine sandwich, with spread",205.0,-10.137769314855351,-20.782427095453485,-10.137769314855358,-10.137769314855351,uncategorized,1.0,-10.137769314855351
-0.4746924836848736,-0.2189623826146624,-0.018734952658833,-0.0661339765852266,-1.1549972118090168,-7.132160288332585,-0.0540795795143286,-0.0768164461954184,-0.301811465674724,-0.6355489575087706,-0.0034008804034798,58134210,"Stuffed shells, with chicken, with tomato sauce",136.0,-10.13733862498192,-13.786780529975411,-10.137338624981922,-10.137338624981918,uncategorized,1.0,-10.137338624981918
-0.1749495122939547,-0.0447595667086048,-0.0142226680975452,-0.0276320147944418,-1.5232340034623566,-5.804424791925837,-0.0790841162790182,-0.1925721047479614,-0.1037767209391204,-2.1686114965890666,-0.0039862572569721,71301000,"White potato, cooked, with sauce, NS as to sauce",93.0,-10.13725325309488,-9.427645525378242,-10.137253253094883,-10.13725325309488,uncategorized,1.0,-10.13725325309488
-0.1971461447554486,-0.2881827487315557,-0.0209919671321502,-0.1466090938805098,-1.0363252000322074,-4.801208103129039,-0.0,-0.3979823498124536,-0.0821631442157098,-3.1581894350051214,-0.0035306849990324,11710372,"Infant formula, liquid concentrate, made with water, NFS (Similac Sensitive)",65.0,-10.132328871693227,-6.586013766600602,-10.132328871693234,-10.132328871693227,uncategorized,1.0,-10.132328871693227
-0.1971461447554486,-0.2881827487315557,-0.0209919671321502,-0.1466090938805098,-1.0363252000322074,-4.801208103129039,-0.0,-0.3979823498124536,-0.0821631442157098,-3.1581894350051214,-0.0035306849990324,11710370,"Infant formula, NS as to form (Similac Sensitive)",65.0,-10.132328871693227,-6.586013766600602,-10.132328871693234,-10.132328871693227,uncategorized,1.0,-10.132328871693227
-0.1971461447554486,-0.2881827487315557,-0.0209919671321502,-0.1466090938805098,-1.0363252000322074,-4.801208103129039,-0.0,-0.3979823498124536,-0.0821631442157098,-3.1581894350051214,-0.0035306849990324,11710374,"Infant formula, liquid concentrate, made with tap water (Similac Sensitive)",65.0,-10.132328871693227,-6.586013766600602,-10.132328871693234,-10.132328871693227,uncategorized,1.0,-10.132328871693227
-0.205279450705421,-0.2134687027641153,-0.0133243943229634,-0.0575666974884205,-1.2268769116322655,-5.895118929299677,-0.2875786046509755,-1.2142741049385344,-0.1591516510845009,-0.8519545165171334,-0.0049733304825081,75224130,"Green peas, canned, reduced sodium, cooked, fat added, NS as to fat type",93.0,-10.129567293886517,-9.420497583314464,-10.12956729388652,-10.129567293886517,uncategorized,1.0,-10.129567293886517
-0.3455097657404342,-0.1910302311667509,-0.0112862655692721,-0.0141954242670309,-1.6579653227853028,-5.303545805974849,-0.1367632341436741,-0.1036412369303264,-0.1647264336142884,-2.196335223107961,-0.0025543971015727,99995130,Wheat bread as ingredient in sandwiches,264.0,-10.127553340401464,-26.736740818659875,-10.127553340401468,-10.127553340401462,uncategorized,1.0,-10.127553340401462
-0.3455097657404342,-0.1910302311667509,-0.0112862655692721,-0.0141954242670309,-1.6579653227853028,-5.303545805974849,-0.1367632341436741,-0.1036412369303264,-0.1647264336142884,-2.196335223107961,-0.0025543971015727,99995135,Wheat bun as ingredient in sandwiches,264.0,-10.127553340401464,-26.736740818659875,-10.127553340401468,-10.127553340401462,uncategorized,1.0,-10.127553340401462
-0.1255966129954388,-0.0789660648436361,-0.0107914570263445,-0.022633540573496,-0.6894611517247898,-5.188736948778216,-0.0217437481565371,-0.2777248105059805,-0.138839172944452,-3.5721640592769384,-0.000746323658332,14640032,"Cheese sandwich, Cheddar cheese, on white bread, with mayonnaise",369.0,-10.12740389048416,-37.37012035588657,-10.127403890484167,-10.12740389048416,uncategorized,1.0,-10.12740389048416
-0.0425659661106313,-0.2012204985071578,-0.0018259991483302,-0.0526593724566207,-1.2422502446659829,-6.637026708800444,-0.2630637072053186,-0.089709136228217,-0.1521717873940449,-1.436641632547148,-0.004881220244564,41104060,"Pinto, calico, or red Mexican beans, canned, drained, made with animal fat or meat drippings",183.0,-10.12401627330846,-18.52694978015449,-10.124016273308465,-10.12401627330846,uncategorized,1.0,-10.12401627330846
-0.3620093688196502,-0.181448397349498,-0.0140660460035156,-0.0214148114656924,-0.3266623544212156,-8.43455477576723,-0.0240017527727929,-0.1148026009074385,-0.4022081535892843,-0.2400962728366466,-0.0019011380764021,27411150,"Beef rolls, stuffed with vegetables or meat mixture, tomato-based sauce",195.0,-10.12316567200937,-19.740173060418275,-10.123165672009373,-10.12316567200937,uncategorized,1.0,-10.12316567200937
-0.1084300492878522,-0.0828111346929757,-0.0104024233090939,-0.0036922088733952,-1.9340033701947812,-5.429138706240976,-0.0076852902967071,-0.005718137209949,-0.0973410649452129,-2.442358637476233,-0.0011363124134817,56205080,"Rice, creamed, made with milk and sugar, Puerto Rican style",87.0,-10.12271733494066,-8.806764081398377,-10.122717334940663,-10.12271733494066,uncategorized,1.0,-10.12271733494066
-0.2577677118488452,-0.1386593582686552,-0.0108775339890765,-0.0143402755350619,-0.6715635628785249,-6.5518416561763315,-0.0298491185631034,-0.1354739025589267,-0.2184947516539898,-2.09012380371188,-0.0015604366736795,27510260,"Cheeseburger, 1/4 lb meat, with mushrooms in sauce, on bun",224.0,-10.120552111858077,-22.6700367305621,-10.120552111858078,-10.120552111858077,uncategorized,1.0,-10.120552111858077
-0.2810357102153078,-0.1249572894228967,-0.0091689652356703,-0.0235040613647843,-0.7537063954082363,-6.651640758125377,-0.0788210870674472,-0.0101113401883245,-0.2025211763203138,-1.976402245911421,-0.0022246185969513,27564290,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on multigrain bread",246.0,-10.114093647856732,-24.880670373727572,-10.114093647856736,-10.11409364785673,uncategorized,1.0,-10.11409364785673
-0.1737872295138441,-0.1115314008823748,-0.0104815428640809,-0.0108277136624287,-0.0,-6.349608651420275,-0.0,-0.0,-0.5400611164740479,-2.9135278052087457,-0.0028959551115659,25170110,Tripe,89.0,-10.112721415137363,-9.000322059472259,-10.112721415137369,-10.112721415137363,uncategorized,1.0,-10.112721415137363
-0.0856597982503781,-0.2317491717853517,-0.0121539915687891,-0.0526496745979731,-1.2096563009568235,-6.9433627712116985,-0.3509332834380343,-0.0879519005110394,-0.1776688826874435,-0.9550790963667712,-0.0051497283963788,41102060,"Black, brown, or Bayo beans, canned, drained, made with animal fat or meat drippings",181.0,-10.112014599770683,-18.302746425584942,-10.112014599770689,-10.112014599770683,uncategorized,1.0,-10.112014599770683
-0.5885778662620481,-0.0955227598503289,-0.0104716831410807,-0.0121470569238171,-0.0,-8.540872693108835,-0.0,-0.1024219282605579,-0.5170705195255761,-0.2421138885747697,-0.0012461241173055,24404100,"Pheasant, cooked",238.0,-10.110444519764318,-24.062857957039085,-10.110444519764322,-10.110444519764318,uncategorized,1.0,-10.110444519764318
-0.109086158255496,-0.0641521798376478,-0.0128074435037935,-0.0540966491729164,-0.5244829475620724,-6.906342760645643,-0.0116484365124306,-0.084935257581926,-0.1553799530420784,-2.183453909768808,-0.0004428733796695,34001710,"Egg sandwich on griddle/pancake, with meat",287.0,-10.106828569262484,-29.00659799378333,-10.106828569262488,-10.10682856926248,uncategorized,1.0,-10.10682856926248
-0.2488580950463904,-0.1434466702299131,-0.0114936842365115,-0.0089827229302401,-0.8420869859984609,-5.80229439272578,-0.0201932292024216,-0.0600980058441624,-0.199184573489379,-2.767552675147253,-0.0010544663252144,27510311,"Cheeseburger, 1 oz meat, plain, on miniature bun",298.0,-10.105245501175729,-30.113631593503676,-10.10524550117573,-10.105245501175729,uncategorized,1.0,-10.105245501175729
-0.0,-0.145546842793715,-0.0300615484789024,-0.1113326846085715,-0.0503741115245204,-8.43455477576723,-0.0,-0.1328492218834185,-0.2566264439464704,-0.9412865241891262,-0.0,31102000,"Egg, whole, cooked, NS as to cooking method",176.0,-10.102632153191951,-17.780632589617845,-10.10263215319196,-10.102632153191951,uncategorized,1.0,-10.102632153191951
-0.8257455026596122,-1.2186205472754614,-0.0520751233492799,-0.1278705933975073,-2.1208518436444783,-5.53448476100212,-0.0596668994689228,-0.0026114327415515,-0.0641793663994666,-0.0945260916679711,-0.0008432869682728,57302100,Cereal (Quaker King Vitaman),381.0,-10.101475448574645,-38.48662145906941,-10.101475448574648,-10.101475448574645,cereal_fortified,1.0,-10.101475448574645
